,callsign,runway,arrAirport,initialGateTimeOfDeparture,aircraftType,arrGate,node,optimalExit,optimalValue,meanValue,stdevValue
1012,AAL472,8,KPHX,02/20/2017 17:00:00,A321,A30,3,B8,935.94,,
1013,DAL1772,8,KPHX,02/20/2017 16:06:00,A333,23,2,B6,1099.63,,
1014,DAL1769,8,KPHX,02/20/2017 17:22:00,B753,16,1,B6,717.95,,
1015,AAL1618,8,KPHX,02/20/2017 14:30:00,B738,B6,5,B8,1080.74,,
1016,SWA756,8,KPHX,02/20/2017 16:20:00,B737,C16,13,B8,1580.87,,
1017,AAL638,8,KPHX,02/20/2017 16:00:00,A320,A8,4,B8,962.96,,
1018,AAL491,7R,KPHX,02/20/2017 18:00:00,B752,A22,3,G4,1263.1,,
1019,SWA1712,8,KPHX,02/20/2017 19:15:00,B733,D5,10,B8,1341.1,,
1020,AAL413,8,KPHX,02/20/2017 14:55:00,A320,A9,5,B8,1097.83,,
1021,AAL450,8,KPHX,02/20/2017 15:45:00,A321,A18,3,B8,1039.95,,
1022,AAL2023,8,KPHX,02/20/2017 16:50:00,A321,A23,4,B8,1013.87,,
1023,SWA1785,8,KPHX,02/20/2017 17:45:00,B737,C1,11,B8,1040.13,,
1024,ASH5748,7R,KPHX,02/20/2017 19:20:00,CRJ9,B3,6,G5,517.86,,
1025,AAL2407,8,KPHX,02/20/2017 15:30:00,B738,B7,6,B10,1215.72,,
1026,AAL2548,8,KPHX,02/20/2017 14:55:00,B738,A19,4,B8,1033.21,,
1027,SKW3029,8,KPHX,02/20/2017 19:10:00,CRJ7,B18,6,B11,364.68,,
1028,ASH5752,8,KPHX,02/20/2017 19:25:00,CRJ9,B19,7,B11,416.36,,
1029,SWA1506,7R,KPHX,02/20/2017 19:10:00,B737,C19,12,G8,781.44,,
1030,SWA1125,7R,KPHX,02/20/2017 19:40:00,B738,C13,12,G8,1283.84,,
1031,AAL679,8,KPHX,02/20/2017 16:20:00,A321,A21,4,B8,1090.37,,
1032,SKW3108,8,KPHX,02/20/2017 18:59:00,CRJ7,B21,7,B11,287.03,,
1033,SKW3040,7R,KPHX,02/20/2017 19:45:00,CRJ7,B1,6,G5,517.16,,
1034,AAL495,8,KPHX,02/20/2017 16:40:00,A320,B2,5,B8,1068.09,,
1035,SKW3031,8,KPHX,02/20/2017 20:00:00,CRJ7,A1,5,B10,352.93,,
1036,AAL549,7R,KPHX,02/20/2017 18:15:00,A321,A24,3,G4,1267.35,,
1037,DAL1123,8,KPHX,02/20/2017 18:45:00,A320,15,2,B6,827.52,,
1038,CPZ5800,7R,KPHX,02/20/2017 19:25:00,E75S,19,2,G5,501.24,,
1039,SWA311,7L,KPHX,02/20/2017 18:15:00,B737,C9,11,E11,1120.8,,
1040,AAL1826,8,KPHX,02/20/2017 15:35:00,A321,A29,4,B8,994.94,,
1041,SWA262,7R,KPHX,02/20/2017 17:05:00,B737,C2,12,G8,1256.82,,
1042,SWA795,8,KPHX,02/20/2017 18:00:00,B738,C14,13,B8,1578.04,,
1043,SWA1317,8,KPHX,02/20/2017 17:55:00,B733,C18,13,B8,1543.05,,
1044,SWA241,8,KPHX,02/20/2017 19:30:00,B738,C7,11,B8,1361.25,,
1045,DAL2581,8,KPHX,02/20/2017 17:10:00,A320,18,1,B6,764.21,,
1046,SWA4360,8,KPHX,02/20/2017 18:55:00,B737,C6,12,B8,1453.84,,
1047,SWA888,8,KPHX,02/20/2017 19:30:00,B737,C11,12,B8,1476.09,,
1048,SWA4623,8,KPHX,02/20/2017 20:00:00,B737,D3,10,B8,1318.93,,
1049,NKS939,8,KPHX,02/20/2017 19:47:00,A320,2,8,B8,954.29,,
1050,AAL307,26,KPHX,02/20/2017 19:15:00,B738,B13,6,B11,314.04,,
1051,SWA175,7R,KPHX,02/20/2017 20:40:00,B737,C17,12,G8,761.21,,
1052,AAL575,8,KPHX,02/20/2017 19:05:00,A321,A20,3,B8,372.55,,
1053,CPZ5705,26,KPHX,02/20/2017 19:20:00,E170,16,1,B11,215.6,,
1054,AAL642,25L,KPHX,02/20/2017 20:45:00,A320,A9,5,G8,724.64,,
1055,AAL551,26,KPHX,02/20/2017 20:50:00,A321,A23,4,B11,342.79,,
1056,ASH5910,25L,KPHX,02/20/2017 20:45:00,CRJ9,B19,7,G3,670.98,,
1057,ASH5929,25L,KPHX,02/20/2017 20:35:00,CRJ9,B21,7,G7,464.37,,
1058,AAL2341,26,KPHX,02/20/2017 19:15:00,B738,B7,6,B6,857.89,,
1059,SWA4792,26,KPHX,02/20/2017 19:40:00,B737,D1,10,B10,991.67,,
1060,ASH5955,26,KPHX,02/20/2017 20:30:00,CRJ9,B20,6,B11,113.23,,
1061,SKW2900,25L,KPHX,02/20/2017 20:35:00,CRJ7,A1,5,G6,392.07,,
1062,SWA748,26,KPHX,02/20/2017 21:10:00,B738,C16,13,B10,1190.39,,
1063,AAL985,26,KPHX,02/20/2017 20:55:00,B738,B6,5,B11,245.07,,
1064,ASH5989,25L,KPHX,02/20/2017 20:30:00,CRJ2,B15C,7,G6,473.1,,
1065,SWA124,26,KPHX,02/20/2017 19:30:00,B733,C1,11,B10,999.11,,
1066,SWA237,25L,KPHX,02/20/2017 20:40:00,B737,C13,12,G7,718.39,,
1067,AAL1597,26,KPHX,02/20/2017 20:45:00,B738,B14,5,B11,275.39,,
1068,DAL899,26,KPHX,02/20/2017 19:20:00,B752,15,2,B11,512.99,,
1069,AAL429,26,KPHX,02/20/2017 20:29:00,A321,A11,5,B11,243.33,,
1070,ASH5944,26,KPHX,02/20/2017 20:40:00,CRJ9,B9,6,B11,120.51,,
1071,AAL1467,26,KPHX,02/20/2017 20:47:00,B738,B11,6,B11,351.82,,
1072,SWA195,26,KPHX,02/20/2017 19:00:00,B738,D7,10,B10,915.05,,
1073,SWA669,26,KPHX,02/20/2017 21:00:00,B738,C19,12,B10,1104.42,,
1074,SKW3037,26,KPHX,02/20/2017 20:45:00,CRJ7,B15A,7,B11,142.22,,
1075,AAL634,25L,KPHX,02/20/2017 20:45:00,A319,A2,4,G7,792.27,,
1076,AAL424,26,KPHX,02/20/2017 20:51:00,A320,B2,5,B6,815.29,,
1077,ASA610,26,KPHX,02/20/2017 20:15:00,B739,11,9,B5,1387.59,,
1078,AAL500,26,KPHX,02/20/2017 20:49:00,A319,A6,4,B11,242.41,,
1079,DAL2046,26,KPHX,02/20/2017 19:07:00,A321,17,2,B6,417.1,,
1080,SWA438,26,KPHX,02/20/2017 17:45:00,B737,C14,13,B10,1199.09,,
1081,SKW3076,26,KPHX,02/20/2017 21:39:00,CRJ7,B1,6,B11,114.72,,
1082,SWA1693,25R,KPHX,02/20/2017 22:00:00,B737,D3,10,E9,504.8,,
1083,SWA1247,25R,KPHX,02/20/2017 22:10:00,B737,C11,12,E8,738.33,,
1084,SWA3878,26,KPHX,02/20/2017 19:45:00,B737,C3,11,B8,805.9,,
1085,SWA694,26,KPHX,02/20/2017 18:40:00,B738,C7,11,B6,1131.36,,
1086,AAL552,26,KPHX,02/20/2017 20:45:00,A319,B4,5,B8,474.86,,
1087,ASH5745,25R,KPHX,02/20/2017 21:15:00,CRJ9,B17,7,E8,441.34,,
1088,ASH5931,26,KPHX,02/20/2017 22:20:00,CRJ9,B21,7,B8,257.42,,
1089,AAL1072,26,KPHX,02/20/2017 18:10:00,B738,B7,6,B8,584.19,,
1090,AAL526,26,KPHX,02/20/2017 20:55:00,A319,A4,4,B8,380.9,,
1091,AAL1458,26,KPHX,02/20/2017 18:10:00,B738,B14,5,B7,667.64,,
1092,AAL601,25L,KPHX,02/20/2017 20:55:00,A319,A17,4,G4,1083.25,,
1093,SWA381,26,KPHX,02/20/2017 21:20:00,B737,D1,10,B8,731.99,,
1094,AAL583,26,KPHX,02/20/2017 20:30:00,A319,B2,5,B8,479.49,,
1095,AAL686,25L,KPHX,02/20/2017 21:15:00,A321,A21,4,G4,1058.29,,
1096,AAL462,26,KPHX,02/20/2017 22:00:00,A321,A18,3,B7,594.47,,
1097,SWA564,26,KPHX,02/20/2017 21:15:00,B737,C18,13,B8,922.58,,
1098,DAL706,26,KPHX,02/20/2017 22:29:00,A320,18,1,B10,451.56,,
1099,SKW3051,26,KPHX,02/20/2017 23:05:00,CRJ7,A1,5,B8,193.86,,
1100,ASA172,26,KPHX,02/20/2017 18:45:00,B738,10,9,B6,1260.05,,
1101,AAL1034,26,KPHX,02/20/2017 20:40:00,A320,B12,5,B8,427.17,,
1102,AAL644,26,KPHX,02/20/2017 21:37:00,A319,A6,4,B8,318.73,,
1103,SWA1859,25L,KPHX,02/20/2017 21:35:00,B737,C13,12,G4,1020.94,,
1104,SWA1473,25R,KPHX,02/20/2017 23:00:00,B737,D6,11,E8,728.07,,
1105,SWA558,25L,KPHX,02/20/2017 21:45:00,B738,C16,13,G4,1089.59,,
1106,SWA1174,25R,KPHX,02/20/2017 22:30:00,B737,C11,12,E8,710.44,,
1107,SWA1890,26,KPHX,02/20/2017 20:10:00,B737,C19,12,B10,1044.8,,
1108,AAL521,26,KPHX,02/20/2017 19:36:00,A321,A22,3,B7,525.48,,
1109,SKW2898,25L,KPHX,02/20/2017 23:07:00,CRJ7,B9,6,G4,476.93,,
1110,SWA2747,26,KPHX,02/20/2017 20:40:00,B737,D7,10,B8,712.54,,
1111,AAL2581,26,KPHX,02/20/2017 19:05:00,B738,B11,6,B7,866.2,,
1112,SWA1848,26,KPHX,02/20/2017 20:50:00,B738,C8,12,B7,1030.23,,
1113,SWA4028,26,KPHX,02/20/2017 23:00:00,B737,D3,10,B7,992.05,,
1114,SWA1793,25L,KPHX,02/20/2017 23:40:00,B737,C18,13,G7,768.55,,
1115,SWA1418,25L,KPHX,02/20/2017 20:50:00,B737,C13,12,G4,1050.39,,
1116,SWA4770,26,KPHX,02/20/2017 22:35:00,B737,D5,10,B8,687.36,,
1117,SWA4566,25L,KPHX,02/20/2017 22:50:00,B737,C4,12,G4,1024.11,,
1118,SWA1662,26,KPHX,02/20/2017 23:40:00,B737,C6,12,B9,734.16,,
1119,SWA1169,25L,KPHX,02/20/2017 23:50:00,B737,C1,11,G4,965.52,,
1120,SWA4176,25L,KPHX,02/20/2017 23:15:00,B737,C11,12,G4,1047.75,,
1121,AAL853,26,KPHX,02/20/2017 21:24:00,A321,A19,4,B7,576.42,,
1122,DAL1115,26,KPHX,02/20/2017 21:30:00,B752,15,2,B8,199.66,,
1123,SWA1471,26,KPHX,02/21/2017 00:01:00,B737,C7,11,B9,676.4,,
1124,ASA688,26,KPHX,02/20/2017 22:55:00,B739,11,9,B8,930.55,,
1125,SWA4247,26,KPHX,02/21/2017 00:15:00,B733,C3,11,B8,782.75,,
1126,SWA1209,25R,KPHX,02/20/2017 23:50:00,B737,C16,13,E9,691.42,,
1127,SWA1806,26,KPHX,02/20/2017 20:20:00,B738,D6,11,B7,1052.44,,
1128,CPZ5778,25L,KPHX,02/20/2017 23:05:00,E75S,18,1,G4,462.06,,
1129,SWA4485,26,KPHX,02/20/2017 23:25:00,B738,C19,12,B8,817.19,,
1130,AAL486,26,KPHX,02/20/2017 23:45:00,A321,A11,5,B7,650.79,,
1131,SWA349,26,KPHX,02/21/2017 00:15:00,B737,D3,10,B8,705.81,,
1132,SKW2901,25L,KPHX,02/21/2017 00:45:00,CRJ7,A1,5,G3,605.84,,
1133,AAL490,26,KPHX,02/20/2017 23:05:00,A319,A4,4,B8,381.78,,
1134,SKW3046,26,KPHX,02/21/2017 00:59:00,CRJ7,B3,6,B6,358.98,,
1135,AAL1744,26,KPHX,02/21/2017 00:30:00,A321,A22,3,B7,616.38,,
1136,AAL1017,26,KPHX,02/20/2017 23:00:00,B738,B7,6,B7,770.31,,
1137,ASH5938,26,KPHX,02/21/2017 00:10:00,CRJ9,B9,6,B8,219.26,,
1138,ASH5981,25L,KPHX,02/21/2017 00:20:00,CRJ9,B20,6,G4,452.66,,
1139,ASH5714,26,KPHX,02/21/2017 00:55:00,CRJ2,B15C,7,B8,263.05,,
1140,ASH5905,26,KPHX,02/21/2017 00:30:00,CRJ9,B18,6,B8,230.24,,
1141,AAL1494,25L,KPHX,02/21/2017 00:35:00,B738,A21,4,G3,1374.13,,
1142,ASH5953,26,KPHX,02/21/2017 00:25:00,CRJ9,B19,7,B8,268.27,,
1143,AAL545,26,KPHX,02/21/2017 00:25:00,A321,A20,3,B6,677.71,,
1144,AAL2549,25L,KPHX,02/21/2017 00:45:00,B738,B14,5,G3,1461.54,,
1145,AAL494,26,KPHX,02/20/2017 21:25:00,B752,B13,6,B7,778.07,,
1146,SKW4755,26,KPHX,02/21/2017 00:22:00,CRJ7,16,1,B8,171.23,,
1147,SKW5512,25L,KPHX,02/21/2017 00:05:00,E75L,3,9,G4,114.67,,
1148,AAL1355,26,KPHX,02/20/2017 23:35:00,B738,B11,6,B7,835.29,,
1149,AAL590,26,KPHX,02/21/2017 00:23:00,A320,B2,5,B8,448.01,,
1150,AAL614,26,KPHX,02/21/2017 00:17:00,A320,A2,4,B7,650.69,,
1151,SWA123,26,KPHX,02/20/2017 23:00:00,B737,C14,13,B8,913.14,,
1152,SWA1240,25L,KPHX,02/20/2017 21:50:00,B738,C6,12,G4,1010.93,,
1153,SWA1628,25L,KPHX,02/21/2017 01:10:00,B737,C18,13,G4,1088.91,,
1154,AAL1896,25L,KPHX,02/20/2017 23:37:00,A321,A3,5,G3,1416.81,,
1155,SWA1337,25L,KPHX,02/20/2017 21:25:00,B738,D8,11,G3,1246.72,,
1156,AAL777,26,KPHX,02/20/2017 20:55:00,B752,A24,3,B8,318.63,,
1157,SWA1232,25R,KPHX,02/20/2017 21:55:00,B738,D7,10,E8,638.42,,
1158,SWA974,25L,KPHX,02/20/2017 22:25:00,B738,C9,11,G4,961.01,,
1159,SWA585,26,KPHX,02/20/2017 22:45:00,B737,C11,12,B7,1126.23,,
1160,SWA3929,25L,KPHX,02/20/2017 23:05:00,B737,C17,12,G4,1027.39,,
1161,WJA1924,26,KPHX,02/20/2017 23:05:00,B738,B27,7,B7,874.91,,
1162,SWA1891,25L,KPHX,02/20/2017 23:30:00,B737,C14,13,G4,1137.41,,
1163,SWA1157,26,KPHX,02/21/2017 01:20:00,B737,D5,10,B9,632.67,,
1164,DAL542,26,KPHX,02/20/2017 22:45:00,A320,15,2,B11,514.59,,
1165,SWA1579,26,KPHX,02/21/2017 00:01:00,B737,C4,12,B8,862.56,,
1166,SWA1438,26,KPHX,02/21/2017 00:05:00,B737,C1,11,B8,814.0,,
1167,SWA621,25L,KPHX,02/21/2017 00:15:00,B737,C16,13,G4,1098.41,,
1168,SWA4354,25L,KPHX,02/21/2017 00:25:00,B737,C7,11,G4,965.13,,
1169,SWA3995,25L,KPHX,02/21/2017 00:15:00,B737,D1,10,G3,1146.63,,
1170,ASH5755,25L,KPHX,02/21/2017 00:30:00,CRJ9,B21,7,G4,572.01,,
1171,ASH5915,26,KPHX,02/20/2017 23:59:00,CRJ9,B20,6,B9,211.71,,
1172,AAL596,26,KPHX,02/20/2017 23:15:00,A320,A8,4,B7,647.16,,
1173,AAL672,26,KPHX,02/20/2017 22:40:00,A320,A6,4,B8,331.11,,
1174,AAL1805,25L,KPHX,02/20/2017 22:25:00,A321,A23,4,G3,1343.4,,
1175,AAL321,26,KPHX,02/21/2017 00:10:00,B738,B6,5,B7,740.03,,
1176,SWA918,25L,KPHX,02/21/2017 01:45:00,B737,C13,12,G7,719.43,,
1177,AAL2519,26,KPHX,02/20/2017 23:40:00,B738,A18,3,B7,612.07,,
1178,DAL447,26,KPHX,02/20/2017 21:55:00,A319,19,2,B11,505.16,,
1179,AAL1032,26,KPHX,02/20/2017 21:35:00,B738,A25,4,B6,727.31,,
1180,SWA4182,26,KPHX,02/21/2017 00:50:00,B738,D3,10,B7,956.09,,
1181,AAL1322,26,KPHX,02/20/2017 21:30:00,B738,B7,6,B7,856.27,,
1182,AAL563,26,KPHX,02/20/2017 22:00:00,A321,A30,3,B7,587.11,,
1183,AAL528,26,KPHX,02/20/2017 22:30:00,A319,A4,4,B8,376.55,,
1184,AAL627,26,KPHX,02/20/2017 23:15:00,A319,A9,5,B7,758.36,,
1185,DAL1516,26,KPHX,02/21/2017 00:01:00,B763,23,2,B7,381.15,,
1186,ASH5928,25L,KPHX,02/21/2017 01:50:00,CRJ9,B17,7,G4,560.45,,
1187,SWA222,26,KPHX,02/21/2017 02:15:00,B737,C8,12,B10,1101.78,,
1188,AAL452,26,KPHX,02/20/2017 21:20:00,A321,A11,5,B7,685.09,,
1189,AAL1488,26,KPHX,02/20/2017 22:05:00,B738,A5,5,B7,741.42,,
1190,AAL516,25L,KPHX,02/20/2017 22:25:00,A321,A19,4,G3,1358.43,,
1191,AAL449,26,KPHX,02/20/2017 22:55:00,A319,A10,4,B8,367.58,,
1192,AAL1932,26,KPHX,02/20/2017 22:45:00,A321,A21,4,B7,633.18,,
1193,SWA287,26,KPHX,02/20/2017 23:45:00,B737,D6,11,B8,798.96,,
1194,SKW3062,25L,KPHX,02/21/2017 02:15:00,CRJ7,B1,6,G5,371.59,,
1195,SKW3056,25L,KPHX,02/21/2017 02:24:00,CRJ7,B9,6,G4,479.21,,
1196,AAL453,26,KPHX,02/21/2017 00:01:00,A319,B4,5,B9,365.51,,
1197,SKW3011,25L,KPHX,02/21/2017 02:20:00,CRJ7,B19,7,G3,690.76,,
1198,AAL422,26,KPHX,02/20/2017 23:10:00,A320,B10,5,B7,727.92,,
1199,AAL504,26,KPHX,02/21/2017 01:34:00,A320,A2,4,B7,635.42,,
1200,AAL550,25L,KPHX,02/21/2017 00:46:00,A321,A27,4,G4,1043.4,,
1201,JBU603,26,KPHX,02/20/2017 22:45:00,A320,26,1,B7,305.37,,
1202,AAL1881,26,KPHX,02/20/2017 23:00:00,B752,A22,3,B7,603.64,,
1203,SWA1199,25L,KPHX,02/21/2017 01:50:00,B737,C8,12,G4,1006.62,,
1204,SWA1224,25L,KPHX,02/21/2017 03:10:00,B737,C6,12,G4,991.63,,
1205,SWA405,26,KPHX,02/21/2017 02:50:00,B737,C13,12,B8,858.03,,
1206,AAL1384,26,KPHX,02/21/2017 01:59:00,B738,B14,5,B6,830.74,,
1207,AAL809,26,KPHX,02/21/2017 03:25:00,A321,A26,3,B7,538.15,,
1208,AAL2042,26,KPHX,02/21/2017 03:30:00,A319,A10,4,B8,371.21,,
1209,AAL1280,25L,KPHX,02/21/2017 03:30:00,B738,A18,3,G4,1009.69,,
1210,AAL480,26,KPHX,02/21/2017 00:55:00,A321,A3,5,B7,757.98,,
1211,DAL2244,26,KPHX,02/21/2017 03:00:00,B712,18,1,B8,194.77,,
1212,AAL637,26,KPHX,02/21/2017 03:45:00,A321,A20,3,B7,590.67,,
1213,AAL1246,26,KPHX,02/21/2017 03:20:00,B738,B11,6,B6,889.22,,
1214,ASH5911,26,KPHX,02/21/2017 03:25:00,CRJ9,B3,6,B8,224.11,,
1215,ASA622,26,KPHX,02/21/2017 02:35:00,B739,10,9,B7,1151.81,,
1216,AAL513,26,KPHX,02/21/2017 02:25:00,A321,A29,4,B7,588.17,,
1217,DAL781,26,KPHX,02/21/2017 03:37:00,B739,16,1,B6,395.44,,
1218,SWA533,26,KPHX,02/21/2017 01:30:00,B738,C14,13,B7,1200.5,,
1219,ASH5815,26,KPHX,02/21/2017 03:20:00,CRJ9,B16,6,B8,224.21,,
1220,SWA2932,26,KPHX,02/21/2017 04:05:00,B737,D2,11,B8,826.73,,
1221,AAL564,26,KPHX,02/21/2017 03:29:00,A319,A4,4,B8,349.38,,
1222,SWA658,25R,KPHX,02/21/2017 02:50:00,B737,C9,11,E9,588.83,,
1223,AAL1928,26,KPHX,02/21/2017 03:22:00,A319,A5,5,B11,249.66,,
1224,DAL2435,26,KPHX,02/21/2017 00:30:00,B738,17,2,B6,350.47,,
1225,SWA1577,25R,KPHX,02/21/2017 03:00:00,B737,C1,11,E8,709.38,,
1226,DAL881,26,KPHX,02/21/2017 02:35:00,B752,15,2,B7,332.01,,
1227,DAL688,26,KPHX,02/21/2017 01:37:00,B738,19,2,B7,259.33,,
1228,SWA859,25L,KPHX,02/21/2017 02:20:00,B737,D5,10,G4,900.05,,
1229,SWA4616,25L,KPHX,02/21/2017 04:05:00,B737,C4,12,G4,1029.77,,
1230,SKW4682,26,KPHX,02/21/2017 02:55:00,E75L,16,1,B7,116.63,,
1231,DAL2167,26,KPHX,02/21/2017 02:01:00,A321,18,1,B8,193.36,,
1232,SWA1864,26,KPHX,02/21/2017 04:55:00,B733,D4,11,B9,696.76,,
1233,ASA640,26,KPHX,02/21/2017 03:45:00,B738,11,9,B7,1108.84,,
1234,AAL1471,26,KPHX,02/21/2017 01:00:00,B738,A30,3,B6,677.65,,
1235,SWA3163,25R,KPHX,02/21/2017 04:25:00,B737,C16,13,E8,841.09,,
1236,SWA578,25R,KPHX,02/21/2017 04:45:00,B737,C6,12,E9,636.8,,
1237,NKS167,26,KPHX,02/21/2017 03:04:00,A319,2,8,B8,921.1,,
1238,ASA654,26,KPHX,02/21/2017 04:20:00,B739,11,9,B6,1260.18,,
1239,SWA346,26,KPHX,02/21/2017 05:00:00,B738,C3,11,B7,1026.41,,
1240,FFT757,26,KPHX,02/21/2017 05:00:00,A319,26,1,B7,294.55,,
1241,SWA4071,25R,KPHX,02/21/2017 05:15:00,B737,C2,12,E9,639.72,,
1242,AAL889,25L,KPHX,02/21/2017 04:25:00,A321,A18,3,G3,1263.64,,
1243,SWA2224,25L,KPHX,02/21/2017 05:40:00,B738,C8,12,G4,1005.84,,
1244,SWA2938,25R,KPHX,02/21/2017 05:30:00,B737,C7,11,E9,569.89,,
1245,UAL581,8,KPHX,02/20/2017 11:59:00,A320,5,9,B8,1551.03,,
1246,UAL725,8,KPHX,02/20/2017 14:58:00,B739,3,9,B8,931.02,,
1247,SWA1323,8,KPHX,02/20/2017 15:15:00,B737,C9,11,B8,1387.7,,
1248,UAL1859,7R,KPHX,02/20/2017 17:35:00,B739,5,9,G4,598.44,,
1249,UAL739,8,KPHX,02/20/2017 18:47:00,B739,3,9,B8,1533.12,,
1250,UAL2380,7L,KPHX,02/20/2017 19:30:00,A320,6A,8,E6,639.15,,
1251,UAL1141,26,KPHX,02/20/2017 21:15:00,A320,7,9,B7,1109.9,,
1252,UAL1603,26,KPHX,02/20/2017 22:55:00,B739,8,8,B7,1213.11,,
1253,UAL100,26,KPHX,02/20/2017 22:33:00,B739,6A,8,B8,945.23,,
1254,UAL1948,25L,KPHX,02/21/2017 00:40:00,B738,6B,8,G3,541.2,,
1255,SWA374,26,KPHX,02/21/2017 01:55:00,B737,C11,12,B10,1030.17,,
1256,UAL594,26,KPHX,02/21/2017 02:23:00,B738,3,9,B7,1179.13,,
1257,JBU135,26,KPHX,02/21/2017 00:24:00,A320,26,1,B11,517.29,,
1258,UAL867,25R,KPHX,02/21/2017 03:50:00,B738,8,8,E7,312.07,,
1259,UAL645,26,KPHX,02/21/2017 01:00:00,B738,3,9,B7,1129.16,,
